ETA,VIN,Year,Model,Hold Status,Pre-Sold,Shipping Status,Total MSRP,Exterior Color,Interior Color,Distance,Dealer,Dealer Website,SmartPath,Options
2024-11-20T00:00:00.000Z,3TYLC5LN6RT010121,2024,Tacoma TRD Off-Road,Available,False,Factory to port,53339,CELESTIAL SILVER METALLIC,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),442,Keating Toyota,https://www.keatingtoyota.com,False,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Apex Protect Package | Ball Mount | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | Rock Rails** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-09T00:00:00.000Z,3TYLC5LN6RT010152,2024,Tacoma Limited,Available,False,Factory to port,60097,CELESTIAL SILVER METALLIC,EB BLACK,198,Toyota of Rockwall,https://www.toyotaofrockwall.com,True,50 State Emissions | Adaptive Variable Suspension (AVS) | Ball Mount | Bed Step (non-powered)** | Connectivity Kit | Dash Cam | Illuminated Front Emblem | Mudguards | PDS - with Texas State Inspection | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Premium Package:
2024-11-09T00:00:00.000Z,3TYLC5LN6RT010281,2024,Tacoma TRD Off-Road,Available,True,Factory to port,60297,ICE CAP,SOFTEX EMBOSSED BLACK,351,Bryan College Station Toyota,https://www.bcstoyota.com,True,50 State Emissions | ARB Rear Tow Hooks** | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | PURDY PROTECTION | Rock Rails** | Spray-On Bed Liner** | TRD Off-Road Premium Package<br> | Vehicle Fueling | Vehicle Protection Package
2024-11-11T00:00:00.000Z,3TYLC5LN6RT010345,2024,Tacoma TRD Sport,Available,False,Factory to port,52746,CELESTIAL SILVER METALLIC,FABRIC BOULDER/BLACK (SMOKE SILVER),178,Toyota of Fayetteville,https://www.toyotaoffayetteville.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Illuminated Front Emblem | Lemon Law Book | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-11,3TYLC5LN6RT010457,2024,Tacoma Limited,,False,Factory to port,59387,BLACK,EB BLACK,274,Legends Toyota,https://www.legendstoyota.com,True,"50 State Emissions | All Weather Floor Liners | Black Emblem Overlays[installed_msrp] | Mudguards | Paint Protection Film - <br>Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | TRD 18-in Black Wheel[installed_msrp]"
2024-11-20T00:00:00.000Z,3TYLC5LN6RT010667,2024,Tacoma Limited,Available,True,Factory to port,59598,CELESTIAL SILVER METALLIC,EB BLACK,199,Freeman Toyota,https://www.freemantoyota.com,False,50 State Emissions | Adaptive Variable Suspension (AVS) | Ball Mount | Bed Step (non-powered)** | Connectivity Kit | Illuminated Front Emblem | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Premium Package:
2024-11-16,3TYLC5LN6RT010779,2024,Tacoma TRD Off-Road,,False,Factory to port,54789,UNDERGROUND,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),425,Principle Toyota,https://www.principletoyota.com,False,50 State Emissions | All Weather Floor Liners | Door Panel Scuff Protectors[installed_msrp] | Mudguards | Owner's Portfolio | Rigid Fog Lights: White[installed_msrp] | TRD Front Skid Plate[installed_msrp] | TRD Off-Road Upgrade Package<br>
2024-11-23T00:00:00.000Z,3TYLC5LN6RT010863,2024,Tacoma TRD Pro,Available,True,Factory to port,67990,BLACK,ED COCKPIT RED,191,Toyota of Richardson,https://www.toyotaofrichardson.com,False,"""TRD Pro"" Tailgate Inserts | 50 State Emissions | Ball Mount | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Spray-On Bed Liner** | TRD PRO Package | Vehicle Fueling | Vehicle Protection Package"
2024-11-18T00:00:00.000Z,3TYLC5LN6RT010944,2024,Tacoma TRD Pro,Available,False,Factory to port,67990,BLACK,SOFTEX + PRINT BLACK,434,Sterling McCall Toyota Fort Bend,https://www.sterlingmccalltoyotafortbend.com,False,"""TRD Pro"" Tailgate Inserts | 50 State Emissions | Ball Mount | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Mudguards | PDS - with Texas State Inspection | Spray-On Bed Liner** | TRD PRO Package | Vehicle Fueling | Vehicle Protection Package"
2024-11-17T00:00:00.000Z,3TYLC5LN6RT011009,2024,Tacoma TRD Pro,Available,False,Factory to port,68190,BLACK,SOFTEX + PRINT BLACK,344,Mitchell Toyota,https://www.mitchelltoyota.com,False,"""TRD Pro"" Tailgate Inserts | 50 State Emissions | Ball Mount | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Mudguards | Owner's Portfolio | Spray-On Bed Liner** | TRD PRO Package | Vehicle Fueling | Vehicle Protection Premium Package"
2024-11-21T00:00:00.000Z,3TYLC5LN6RT011107,2024,Tacoma TRD Sport,Available,False,Factory to port,52746,BLACK,FABRIC BOULDER/BLACK (SMOKE SILVER),280,Caldwell Toyota,https://www.caldwelltoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Illuminated Front Emblem | Lemon Law Book | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-17T00:00:00.000Z,3TYLC5LN6RT41B611,2024,Tacoma TRD Pro,Available,True,Factory to port,68190,TERRA W/ BLACK ROOF*,SOFTEX + PRINT BLACK,356,Round Rock Toyota,https://www.roundrocktoyota.com,True,"""TRD Pro"" Tailgate Inserts | 50 State Emissions | Ball Mount | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Spray-On Bed Liner** | TRD PRO Package | Vehicle Fueling | Vehicle Protection Premium Package"
2024-11-28T00:00:00.000Z,3TYLC5LN6RT43A045,2024,Tacoma TRD Pro,Available,False,Factory to port,67901,TERRA W/ BLACK ROOF*,SOFTEX + PRINT BLACK,178,Toyota of Fayetteville,https://www.toyotaoffayetteville.com,True,"""TRD Pro"" Tailgate Inserts | 50 State Emissions | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Lemon Law Book | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Spray-On Bed Liner** | TRD PRO Package | Vehicle Fueling | Vehicle Protection Package"
2024-12-17,3TYLC5LN6RT44B188,2024,Tacoma TRD Sport,,True,Factory to port,51797,UNDERGROUND,FABRIC BOULDER/BLACK (SMOKE SILVER),479,Wilson Toyota,https://www.wilsonofamestoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | All Weather Floor Liners | Bed Scene Lighting[installed_msrp] | Body Side Molding[installed_msrp] | Connected Services Trial Offering: 2 addtl yrs of Drive Connect & Remote Connect. In addition to 1 yr standard trials. Remote incl at no extra cost. 4G network dependent | Exhaust Tip - Black Chrome[installed_msrp] | Heated Front Seats | Illuminated Front Emblem[installed_msrp] | Mudguards | Quick Charging Cable Package[installed_msrp] | Spray On Bedliner[installed_msrp] | Tailgate Insert - Black[installed_msrp]
2024-12-05T00:00:00.000Z,3TYLC5LN6RT44B501,2024,Tacoma TRD Off-Road,Available,False,Factory to port,53045,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),132,Four Stars Toyota,https://www.fourstarstoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-12-12T00:00:00.000Z,3TYLC5LN6RT44C258,2024,Tacoma TRD Off-Road,Available,False,Factory to port,56651,BRONZE OXIDE,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),20,Jim Norton Toyota of Oklahoma City,https://www.jimnortontoyotaokc.com,True,14-in. Audio Multimedia Display (with TRD Off-Road Upgrade Package) | 50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Jnt Protection Package | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off-Road Upgrade Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-12-15T00:00:00.000Z,3TYLC5LN6RT45E703,2024,Tacoma TRD Off-Road,Available,False,Factory to port,52446,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),132,Four Stars Toyota,https://www.fourstarstoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-12-21T00:00:00.000Z,3TYLC5LN6RT45E829,2024,Tacoma TRD Sport,Available,False,Factory to port,51778,CELESTIAL SILVER METALLIC,FABRIC BOULDER/BLACK (SMOKE SILVER),30,Fowler Toyota,https://www.fowlertoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | Bed Step (non-powered)** | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Illuminated Front Emblem | Mudguards | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | Tailgate Insert - Black | Vehicle Fueling
2024-12-30T00:00:00.000Z,3TYLC5LN6RT46D157,2024,Tacoma TRD Sport,Available,False,Factory to port,56126,CELESTIAL SILVER METALLIC,FABRIC BOULDER/BLACK (SMOKE SILVER),286,Landers Toyota,https://www.landerstoyota.com,True,14-in. Audio Multimedia Display (with TRD Sport Upgrade Package) | 50 State Emissions | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Lemon Law Book | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Sport Upgrade Package | Tailgate Insert - Black | Truck Appearance Package | Vehicle Fueling | Vehicle Protection Premium Package
Unknown,3TYLC5LN6RT46D613,2024,Tacoma TRD Off-Road,,False,Factory to port,54055,ICE CAP,FABRIC BOULDER/BLACK (BLUE),498,Groove Toyota,https://www.groovetoyota.com,True,14-in. Audio Multimedia Display (with TRD Off-Road Upgrade Package) | 50 State Emissions | Moonroof<br> | Mudguards | TRD Off-Road Upgrade Package<br>
Unknown,3TYLC5LN6RT47C859,2024,Tacoma TRD Off-Road,,False,Factory to port,59245,BLACK,SOFTEX EMBOSSED BLACK,492,AutoNation Toyota Arapahoe,https://www.autonationtoyotaarapahoe.com,True,50 State Emissions | ARB Bed Sport Bar[installed_msrp] | BedStep®[installed_msrp] | Mudguards | Owner's Portfolio | Quick Charging Cable Package[installed_msrp] | Spray On Bedliner[installed_msrp] | TRD Off-Road Premium Package<br>
2024-12-31,3TYLC5LN6RT48F465,2024,Tacoma TRD Off-Road,,False,Factory to port,61927,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),425,Wolfchase Toyota,https://www.wolfchasetoyota.com,True,"14-in. Audio Multimedia Display (with TRD Off-Road Upgrade Package) | 5"" Oval Tube Steps - Black[installed_msrp] | 50 State Emissions | All Weather Floor Liners | Alloy Wheel Locks[installed_msrp] | Bed Mat<br>[installed_msrp] | Bed Rack HD Kit w/ Molle Panels[installed_msrp] | Body Side Molding - Black[installed_msrp] | Center Console Safe[installed_msrp] | Diamond Ceramic  and Window Tint | Illuminated Front Emblem[installed_msrp] | Integrated Dashcam[installed_msrp] | Moonroof<br> | Mudguards | Owner's Portfolio | Quick Charging Cable Package[installed_msrp] | Stabilizer Disconnect Mechanism (SDM)<br> | TRD Off-Road Upgrade Package<br> | Tailgate Insert - Gunmetal[installed_msrp]"
2024-07-11T00:00:00.000Z,3TYLC5LN7RT000486,2024,Tacoma TRD Off-Road,DealerHold,False,At dealer,55257,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),191,Toyota of Richardson,https://www.toyotaofrichardson.com,False,50 State Emissions | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step | Spray-On Bed Liner** | TRD Off-Road Upgrade Package<br> | Vehicle Fueling | Vehicle Protection Package
2024-07-30T00:00:00.000Z,3TYLC5LN7RT001055,2024,Tacoma TRD Off-Road,Available,False,At dealer,51741,CELESTIAL SILVER METALLIC,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),444,Kirk Toyota,https://www.kirktoyota.com,False,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Vehicle Fueling | Vehicle Protection Premium Package
2024-06-29T00:00:00.000Z,3TYLC5LN7RT001833,2024,Tacoma TRD Sport,Available,False,At dealer,55482,ICE CAP,FABRIC BOULDER/BLACK (SMOKE SILVER),218,Family Toyota of Burleson,https://www.familytoyotaofburleson.com,False,50 State Emissions | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Dash Cam | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Sport Upgrade Package | Vehicle Fueling | Vehicle Protection Premium Package
2024-08-08T00:00:00.000Z,3TYLC5LN7RT005087,2024,Tacoma TRD Sport,Available,False,At dealer,51567,UNDERGROUND,FABRIC BOULDER/BLACK (SMOKE SILVER),386,Tegeler Toyota,https://www.tegelertoyota.com,False,50 State Emissions | Bed Extender | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | RV3 | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Package | Window Tint
2024-08-19T00:00:00.000Z,3TYLC5LN7RT005462,2024,Tacoma TRD Off-Road,Available,False,At dealer,60841,CELESTIAL SILVER METALLIC,SOFTEX EMBOSSED BLACK,428,Community Toyota,https://www.communitytoyota.com,False,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Extender | Blackout Package | Connectivity Kit | Dash Cam | Mudguards | Owner's Portfolio | Rock Rails** | Spray-On Bed Liner** | TRD Off-Road Premium Package<br> | Vehicle Fueling | Vehicle Protection Premium Package
2024-09-06,3TYLC5LN7RT005655,2024,Tacoma Limited,Available,False,At dealer,58315,UNDERGROUND,EB BLACK,214,Conklin Toyota Salina,https://www.conklintoyotasalina.com,False,50 State Emissions | Body Side Molding[installed_msrp] | Door Panel Scuff Protectors[installed_msrp] | Mudguards | Spray On Bedliner[installed_msrp]
2024-09-23T00:00:00.000Z,3TYLC5LN7RT007633,2024,Tacoma TRD Sport,Available,False,At dealer,50683,CELESTIAL SILVER METALLIC,FABRIC BOULDER/BLACK (SMOKE SILVER),237,Magness Toyota,https://www.magnesstoyota.com,False,50 State Emissions | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Exhaust Tip - Black Chrome** | Lemon Law Book | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | Vehicle Fueling | Vehicle Protection Package
2024-10-18T00:00:00.000Z,3TYLC5LN7RT008264,2024,Tacoma TRD Pro,Available,False,At dealer,68276,TERRA W/ BLACK ROOF*,SOFTEX + PRINT BLACK,379,AutoNation Toyota South Austin,https://www.autonationtoyotasouthaustin.com,True,50 State Emissions | Ball Mount | Bed Extender | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Mudguards | PDS - with Texas State Inspection | Spray-On Bed Liner** | TRD PRO Package | Vehicle Fueling | Vehicle Protection Package
2024-10-18T00:00:00.000Z,3TYLC5LN7RT009186,2024,Tacoma TRD Sport,Available,True,At dealer,50736,BRONZE OXIDE,FABRIC BOULDER/BLACK (SMOKE SILVER),356,Toyota of Cedar Park,https://www.toyotaofcedarpark.com,True,50 State Emissions | Ball Mount | Bed Extender | Blackout Package | Connectivity Kit | Dash Cam | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step | Vehicle Fueling | Vehicle Protection Premium Package
2024-10-17T00:00:00.000Z,3TYLC5LN7RT009382,2024,Tacoma TRD Sport,Available,False,At dealer,51190,BLACK,FABRIC BOULDER/BLACK (SMOKE SILVER),428,Community Toyota,https://www.communitytoyota.com,False,14-in. Audio Multimedia Display | 50 State Emissions | Bed Extender | Bed Step (non-powered)** | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | Predator Drop Step** | Spray-On Bed Liner** | Vehicle Fueling
2024-11-09T00:00:00.000Z,3TYLC5LN7RT010211,2024,Tacoma TRD Off-Road,Available,False,Factory to port,52735,UNDERGROUND,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),202,Family Toyota of Arlington,https://www.familytoyotaofarlington.com,False,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Premium Package
2024-11-10T00:00:00.000Z,3TYLC5LN7RT010371,2024,Tacoma TRD Pro,DealerHold,False,Factory to port,68190,BLACK,SOFTEX + PRINT BLACK,337,Loving Toyota,https://www.lovingtoyota.com,True,"""TRD Pro"" Tailgate Inserts | 50 State Emissions | Ball Mount | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Loving Toyota Vehicle Guard | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Spray-On Bed Liner** | TRD PRO Package | Vehicle Fueling | Vehicle Protection Premium Package"
2024-11-20T00:00:00.000Z,3TYLC5LN7RT010631,2024,Tacoma TRD Off-Road,Available,False,Factory to port,51102,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),461,Gulf Coast Toyota,https://www.gulfcoasttoyota.com,True,50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Connectivity Kit | Exhaust Tip - Black Chrome** | Gulf Coast Premium Package | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-20T00:00:00.000Z,3TYLC5LN7RT010645,2024,Tacoma TRD Off-Road,Available,False,Factory to port,52871,SUPERSONIC RED*,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),182,Toyota of Plano,https://www.toyotaofplano.com,False,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - with Texas State Inspection | Predator Drop Step** | Premium Paint Charge | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-17T00:00:00.000Z,3TYLC5LN7RT011018,2024,Tacoma TRD Sport,Available,False,Factory to port,60135,SUPERSONIC RED*,SOFTEX EMBOSSED BLACK,369,Toyota of North Austin,https://www.toyotaofnorthaustin.com,False,50 State Emissions | Ball Mount | Bed Step (non-powered)** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | PDS - with Texas State Inspection | Predator Drop Step** | Premium Paint Charge | Spray-On Bed Liner** | TRD Sport Premium Package | Tailgate Insert - Black | Toyota of North Austin Appearance Package | Vehicle Fueling | Vehicle Protection Package
2024-11-16T00:00:00.000Z,3TYLC5LN7RT011083,2024,Tacoma TRD Off-Road,DealerHold,True,Factory to port,60829,BLACK,SOFTEX EMBOSSED BLACK,430,Mike Calvert Toyota,https://www.mikecalverttoyota.com,False,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off-Road Premium Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-25T00:00:00.000Z,3TYLC5LN7RT43A975,2024,Tacoma TRD Off-Road,Available,False,Factory to port,60904,UNDERGROUND,SOFTEX EMBOSSED BLACK,280,Caldwell Toyota,https://www.caldwelltoyota.com,True,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Lemon Law Book | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Rock Rails** | Spray-On Bed Liner** | TRD Off-Road Premium Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-30T00:00:00.000Z,3TYLC5LN7RT43B995,2024,Tacoma TRD Off-Road,Available,False,Factory to port,53250,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),132,Four Stars Toyota,https://www.fourstarstoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Rock Rails** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-11-22T00:00:00.000Z,3TYLC5LN7RT43C046,2024,Tacoma TRD Pro,Available,True,Factory to port,67591,TERRA W/ BLACK ROOF*,SOFTEX + PRINT BLACK,407,San Marcos Toyota,https://www.sanmarcostoyota.com,True,"""TRD Pro"" Tailgate Inserts | 50 State Emissions | APEX Protection Plan | C-Bond | APEX Protection Plan | GPS Vehicle Management System | APEX Protection Plan | Paint & Interior Protection Plan | Ball Mount | Bed Scene Lighting** | Connectivity Kit | Dash Cam | MARKET ADJUSTMENT | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Spray-On Bed Liner** | TRD PRO Package | Vehicle Fueling"
2024-12-13T00:00:00.000Z,3TYLC5LN7RT44B801,2024,Tacoma TRD Off-Road,Available,False,Factory to port,57544,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),85,Fowler Toyota of Tulsa,https://www.fowlertoyotatulsa.com,True,14-in. Audio Multimedia Display (with TRD Off-Road Upgrade Package) | 50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Bed Scene Lighting** | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Fowler Vehicle Protection Package | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Rock Rails** | Spray-On Bed Liner** | TRD Off-Road Upgrade Package<br> | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
Unknown,3TYLC5LN7RT44B944,2024,Tacoma TRD Sport,,False,Factory to port,54903,CELESTIAL SILVER METALLIC,FABRIC BOULDER/BLACK (SMOKE SILVER),415,Chuck Hutton Toyota,https://www.chuckhuttontoyota.com,True,14-in. Audio Multimedia Display (with TRD Sport Upgrade Package) | 50 State Emissions | All Weather Floor Liners | Bed Mat<br>[installed_msrp] | Moonroof<br> | Mudguards | Owner's Portfolio | TRD Sport Upgrade Package | Tonneau Cover: Soft<br><br>[installed_msrp] | Window Tint Package w/wheel lock
2024-12-14T00:00:00.000Z,3TYLC5LN7RT45D270,2024,Tacoma TRD Pro,Available,False,Factory to port,68190,ICE CAP W/ BLACK ROOF*,SOFTEX + PRINT BLACK,439,Philpott Toyota,https://www.philpotttoyota.com,True,"""TRD Pro"" Tailgate Inserts | 50 State Emissions | Ball Mount | Bed Scene Lighting** | Connectivity Kit | Dash Cam | Mudguards | Owner's Portfolio | Spray-On Bed Liner** | TRD PRO Package | Vehicle Fueling | Vehicle Protection Premium Package"
2024-12-21T00:00:00.000Z,3TYLC5LN7RT45F312,2024,Tacoma TRD Off-Road,Available,False,Factory to port,52446,ICE CAP,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),435,Cavender Toyota,https://www.cavendertoyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Blackout Package | Cavender Protection Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Vehicle Fueling | Vehicle Protection Package
2024-12-23,3TYLC5LN7RT46E141,2024,Tacoma Limited,,False,Factory to port,60124,WIND CHILL PEARL*,EB BLACK,415,Chuck Hutton Toyota,https://www.chuckhuttontoyota.com,True,50 State Emissions | All Weather Floor Liners | Bed Mat<br>[installed_msrp] | Body Side Molding[installed_msrp] | Door Panel Scuff Protectors[installed_msrp] | Illuminated Front Emblem[installed_msrp] | Mudguards | Premium Paint | Tonneau Cover: Hard Tri-Fold[installed_msrp] | Window Tint Package w/wheel lock
2025-01-05T00:00:00.000Z,3TYLC5LN7RT47D891,2024,Tacoma TRD Off-Road,Available,False,Factory to port,52735,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),411,Walker Toyota,https://www.walker-toyota.com,True,14-in. Audio Multimedia Display | 50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Blackout Package | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - Pre-Delivery Services | Predator Drop Step** | Spray-On Bed Liner** | TRD Off Road Package: | Tailgate Insert - Black | Theft Deterrent | Vehicle Fueling | Vehicle Protection Premium Package
2025-01-13,3TYLC5LN7RT48D627,2024,Tacoma TRD Off-Road,,False,Factory to port,53335,CELESTIAL SILVER METALLIC,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),305,McCarthy Toyota of Sedalia,https://www.mccarthytoyotaofsedalia.com,True,50 State Emissions | Moonroof<br> | Mudguards | TRD Off-Road Upgrade Package<br>
2024-06-30T00:00:00.000Z,3TYLC5LN8RT000965,2024,Tacoma TRD Off-Road,Available,True,At dealer,55971,BLACK,FABRIC 3 BOULDER/BLACK (SMOKE SILVER),356,Round Rock Toyota,https://www.roundrocktoyota.com,True,50 State Emissions | ARB Rear Tow Hooks** | Ball Mount | Blackout Package | CUSTOM LIFT | Connectivity Kit | Dash Cam | Exhaust Tip - Black Chrome** | Mudguards | Owner's Portfolio | PDS - with Texas State Inspection | Predator Drop Step** | Spray-On Bed Liner** | TRD Off-Road Upgrade Package<br> | Vehicle Fueling | Vehicle Protection Premium Package
