ETA,VIN,Year,Model,Hold Status,Pre-Sold,Shipping Status,Total MSRP,Exterior Color,Interior Color,Distance,Dealer,Dealer Website,SmartPath,Options
2024-09-28,JTERU5JR9R6306593,2024,4Runner TRD Off-Road Premium,Available,True,Port to dealer,48334,Ice Cap,Black/Graphite Softex® [softex],326,Durango Toyota,https://www.durangotoyota.com,True,50 State Emissions | All Weather Floor Liners/Cargo Tray | Blackout Emblem Overlays | Keep It Wild Savings | Off Road Package | Premium Package
2024-09-28,JTERU5JR9R6306822,2024,4Runner TRD Off-Road Premium,DealerHold,False,Port to dealer,54332,Classic Silver Metallic,Black/Graphite Softex® [softex],363,David Wilson's Toyota of Las Vegas,https://www.dwtoyotalasvegas.com,True, XPEL Solar Plate Premium | 17-In. Cast Matte Black Pro Wheel[installed_msrp] | 50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Charging Cable Kit | Dual Power Port/Quick Charging Cable Package[installed_msrp] | EXPL Paint Protection Partial Hood & Fender Fronts | High Performance LED Fog Lights - Black[installed_msrp] | Integrated Dashcam[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Kinetic Dynamic Suspension System (KDSS) | Moonroof | Off Road Package | Premium Package | Roof Rack Cross Bars[installed_msrp]
2024-10-05,JTERU5JR9R6307758,2024,4Runner TRD Off-Road Premium,DealerHold,False,Port to dealer,54997,Underground,Black/Graphite Softex® [softex],363,David Wilson's Toyota of Las Vegas,https://www.dwtoyotalasvegas.com,True, XPEL Solar Plate Premium | 17-In. Cast Matte Black Pro Wheel[installed_msrp] | 50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Charging Cable Kit | Dual Power Port/Quick Charging Cable Package[installed_msrp] | EXPL Paint Protection Partial Hood & Fender Fronts | High Performance LED Fog Lights - Black[installed_msrp] | Integrated Dashcam[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Kinetic Dynamic Suspension System (KDSS) | Moonroof | Off Road Package | Predator Tube Step[installed_msrp] | Premium Package | Roof Rack Cross Bars[installed_msrp]
2024-09-19,JTERU5JR9R6307825,2024,4Runner TRD Off-Road Premium,DealerHold,False,At dealer,47830,Midnight Black Metallic,Black/Graphite Softex® [softex],369,Mountain States Toyota,https://www.mountainstatestoyota.com,False,50 State Emissions | Keep it Wild Savings [keep_it_wild_21] | Off Road Package | Off Road Premium Package w/ Softex
2024-09-25,JTERU5JR9R6308196,2024,4Runner TRD Off-Road Premium,DealerHold,False,At dealer,49983,Underground,Black/Graphite Softex® [softex],402,Toyota of Helena,https://www.toyotaofhelena.com,False,50 State Emissions | Blackout Emblem Overlays[installed_msrp] | Cargo Cover[installed_msrp] | High Performance LED Fog Lights - Chrome[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Off Road Package | Premium Package | Roof Rack Cross Bars[installed_msrp] | TRD Front Skid Plate[installed_msrp] | USB Dual Power Port[installed_msrp]
2024-09-25,JTERU5JRXR6296060,2024,4Runner TRD Off-Road Premium,DealerHold,False,Port to dealer,54912,Underground,Black/Graphite Softex® [softex],481,Larry H. Miller American Toyota Albuquerque,https://www.americantoyota.com,False,"17"" Cast Pro Wheel Matte Black (SEMA) | 50 State Emissions | All Weather Floor Liners/Cargo Tray | Cargo Cover | Door Edge Guard | Emergency Assistance Kit | High Performance LED Fog Lights - Black | Keep It Wild Savings | Kinetic Dynamic Suspension System (KDSS) | Off Road Package | Off-Road Premium Plus Package | Paint Protection Film | Power Tilt/Slide Moonroof | Predator Tube Step | Roof Rack Cross Bars"
Unknown,JTERU5JRXR6306666,2024,4Runner TRD Off-Road Premium,DealerHold,False,At dealer,48139,Barcelona Red Metallic,Black/Graphite Softex® [softex],369,Ken Garff Toyota Cheyenne,https://www.kengarfftoyotacheyenne.com,False,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Off Road Package | Off Road Premium Package w/ Softex | Preferred Owner's Portfolio
2024-10-21,JTERU5JRXR6307476,2024,4Runner TRD Off-Road Premium,DealerHold,False,Port to dealer,51693,Underground,Black/Graphite Softex® [softex],353,Corwin Toyota Boulder,https://www.corwintoyotaboulder.com,False,17-In. Cast Matte Black Pro Wheel[installed_msrp] | 50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Exhaust Tip - Black Chrome[installed_msrp] | High Performance LED Fog Lights - Black[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Moonroof | Off Road Package | Off Road Premium Package w/ Softex | Roof Rack Cross Bars[installed_msrp] | TRD Front Skid Plate[installed_msrp] | USB Dual Power Port[installed_msrp]
2024-09-27,JTERU5JRXR6307543,2024,4Runner TRD Off-Road Premium,DealerHold,False,Port to dealer,48903,Ice Cap,Black/Graphite Softex® [softex],476,Toyota of Santa Fe,https://www.toyotaofsantafe.com,True,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Blackout Emblem Overlays[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | High Performance LED Fog Lights - Black[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Off Road Package | Off Road Premium Package w/ Softex | Roof Rack Cross Bars[installed_msrp]
2024-09-20,JTERU5JRXR6308207,2024,4Runner TRD Off-Road Premium,DealerHold,False,At dealer,50172,Underground,Black/Graphite Softex® [softex],489,Sandia Toyota,https://www.sandiatoyota.com,False,"50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Door Edge Guards[installed_msrp] | Dual Power Port/Quick Charging Cable Package[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Off Road Package | Off Road Premium Package w/ Softex | Paint Protection Film - Hood, Fenders, Mirror Backs and Door Cups[installed_msrp] | Predator Tube Step[installed_msrp] | Roof Rack Cross Bars[installed_msrp] | TRD Front Skid Plate[installed_msrp]"
2024-08-22,JTESU5JR3R6300483,2024,4Runner TRD Sport,DealerHold,False,At dealer,49279,Ice Cap,Black/Graphite Softex® [softex],353,Corwin Toyota Boulder,https://www.corwintoyotaboulder.com,False,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Premium Audio | Roof Rack Cross Bars[installed_msrp] | TRD SPORT | Technology Package
Unknown,JTESU5JR6R6305791,2024,4Runner TRD Sport,Available,False,At dealer,49279,Underground,Black/Graphite Softex® [softex],362,Stevinson Toyota West,https://www.stevinsontoyotawest.com,False,50 State Emissions | All-Weather Floor Liners & Cargo Tray Package[installed_msrp] | Keep it Wild Savings [keep_it_wild_21] | Premium Audio | Roof Rack Cross Bars[installed_msrp] | TRD SPORT | Technology Package
